"","Country","Year","Death_rate","Alcohol_consumption","Fat_supply","Calories_supply","Protein_supply","Sugar_supply","Vegetable_supply","Vegetable_consumption","Fruit_supply","Fruit_consumption","CH4_emissions","N2O_emissions","PFCs_emissions","SF6_emissions","CO2_emmisions","Total_emissions","good_health_lowest_earners","good_health_highest_earners","Expenditure_per_capita","percent_total_insured","percent_pharm_insured","Total_investment","Roads_investment","Min2mean_wage","Min2median_wage","obese_percent","overweight_percent","Public_transport","Car_transport","Pesticide_sales","Total_smokers_percentage","Total_young_smokers_percentage","Urban_percentage","Rural_percentage","Waste_per_capita","Wastewater_volume","Wastewater_urban","Wastewater_untreated","no_water_treatment","water_treatment"
"359","Netherlands",2008,180,9.7,132.7,3228,108,46,103.5,NA,125.2,NA,0.582363468963469,0.255416394416394,0.00974956934956935,0.00464668844668845,5.19340561330561,6.2434972972973,65.4,85.6,5382.47216797,99.6,99.6,3455132723.8103,3603480383.3893,0.420616664999694,0.487690693132361,NA,NA,16192,147044,NA,23.3,19.4,0.8540199797,0.1459800203,6195.594,NA,NA,NA,NA,NA
"360","Netherlands",2009,176,9.4,127,3213,110.7,47.2,88.4,NA,111.4,NA,0.577491980991981,0.250966973566974,0.00915898425898426,0.00432367092367092,5.03530142560142,6.08240623700624,66.7,86.5,5282.73583984,99.6,99.6,3676408835.139,3348870412.3625,0.422992620425801,0.490445532502815,NA,NA,NA,NA,NA,22.6,20.8,0.8628799881,0.1371200119,NA,NA,NA,NA,NA,NA
"361","Netherlands",2010,171,9.1,125.1,3208,107.8,47.1,78.4,NA,116.2,NA,0.574928571428571,0.243047044847045,0.00931903771903772,0.00456744876744877,5.3916716958717,6.43580971190971,67.1,87.7,5191.72802734,99.6,99.6,3795032864.631,3649430069.0573,0.406596103528181,0.473341094295693,NA,NA,NA,144200,0.284605108405108,20.9,21.1,0.8713399754,0.1286600246,7261.614,3501.43,1833.66,50.16,0.68,100
"362","Netherlands",2011,167,9,122.5,3212,107,45.5,83.2,NA,155.1,NA,0.558602405702406,0.236286961686962,0.00817329967329967,0.00371761211761212,4.99766296406296,6.00974475794476,67.1,87,5562.09619141,99.6,99.6,3826112229.8574,2709211318.4828,0.405808164318351,0.472423810522968,NA,NA,NA,144400,0.324657261657262,20.8,18.6,0.8787900299,0.1212099701,NA,NA,NA,NA,0.6,100
"363","Netherlands",2012,166,9.1,124.3,3225,111.9,45.4,77.3,NA,157.1,NA,0.546139887139887,0.231658182358182,0.0055969111969112,0.00512340362340362,4.89160792990793,5.88168313038313,66.9,86.8,5284.68652344,99.7,99.7,NA,NA,0.405076207058497,0.471571698445773,NA,NA,NA,139600,0.336456875556876,18.4,17.6,0.8858800157,0.1141199843,7217.395,2967,1884.3,54.8,0.6,100
"364","Netherlands",2013,159,8.7,125.6,3228,111.7,44.5,86.3,NA,176.1,NA,0.545695752895753,0.238346153846154,0.00426958716958717,0.00355984555984556,4.89113664983665,5.89550994950995,66.4,83.8,5532.68701172,99.8,99.8,NA,NA,0.40031134418328,0.466024657074856,NA,NA,NA,145400,0.317925423225423,18.5,17.5,0.8918700138,0.1081299862,NA,NA,NA,NA,0.6,100
"365","Netherlands",2014,152,8.4,126.7,3213,108.5,43.8,57.1,31.3,106.6,41,0.533253281853282,0.242036026136026,0.00276833976833977,0.00397561627561628,4.68260222750223,5.66002955152955,66.9,86.9,5601.90234375,99.8,99.8,NA,NA,0.395245637995115,0.468971545110226,NA,NA,NA,145000,0.316062934362934,19.1,18.2,0.8969000193,0.1030999807,7835.334,NA,NA,53.496,0.6,100
"366","Netherlands",2015,154,8.3,128,3240,107.6,45.5,63.5,29.4,112.2,42.8,0.538914018414018,0.24718514998515,0.0030953370953371,0.00414285714285714,4.87674158004158,5.86951704781705,65.7,87.1,4676.56201172,99.8,99.8,NA,NA,0.393037409504091,0.46635141163413,NA,NA,NA,139500,0.296311375111375,19,17.4,0.9017300138,0.09826998623,NA,NA,NA,NA,0.6,100
"367","Netherlands",2016,153,8.2,130.2,3241,107.6,44.6,66.3,30.8,110.2,43.1,0.542713810513811,0.237566765666766,0.00450882090882091,0.00398440748440748,4.89828473418473,5.87973483813484,65,86.4,4753.67431641,99.9,99.9,NA,NA,0.396997338602546,0.471049993703877,NA,NA,NA,140800,0.320174160974161,18,13.1,0.9063499945,0.09365000551,8304.811,NA,NA,NA,0.5,100
"368","Netherlands",2017,146,8.3,126.6,3270,102.4,45.7,64.2,34,94,44.3,0.533224829224829,0.244783724383724,0.00228776358776359,0.00375348975348975,4.82952373032373,5.8005,64.1,88.1,4934.57519531,99.9,99.9,NA,NA,0.401666150371328,0.476589687652534,NA,NA,NA,138700,0.313990733590734,16.8,12.5,0.9107699733,0.08923002673,NA,NA,NA,NA,0.5,100
"369","Netherlands",2018,145,8.3,140.1,3297,106.7,36.4,58,33,99.7,42.7,0.515117047817048,0.23782577962578,0.00484137214137214,0.00367359667359667,4.72289973269973,5.6713313038313,63.7,86.6,5336.984375,99.9,99.9,NA,NA,0.396464079058493,0.471251719394773,NA,NA,NA,144700,0.278795960795961,15.5,12.1,0.9149000117,0.08509998825,8513.54,NA,NA,NA,0,100
"370","Australia",2000,221,10.2,130,2991,101.3,45,98,NA,91,NA,0.0150681575190912,0.00248188967267376,0.000167324317929491,2.76165428587029e-05,0.0454542579192462,0.0704962168585105,NA,NA,1638.81494141,100,100,7578551969.4934,NA,0.4996250316633,0.576945244956772,NA,NA,16996.687027571,239809.39718968,0.00435195982329739,NA,NA,0.8423500235,0.1576499765,NA,NA,NA,NA,NA,NA
"371","Australia",2001,212,10,134.3,3048,100.8,45.6,105.1,99,96.5,94,0.0149208977615763,0.00251990296437087,0.000234253421077948,2.84445438259391e-05,0.046428887860406,0.074508477487058,NA,NA,1564.16650391,100,100,7162869634.9871,NA,0.495089820359281,0.581434599156118,NA,NA,17264.66210232,237162.23967425,0.00425241614036365,19.6,20.5,0.841,0.159,NA,NA,NA,NA,NA,NA
"372","Australia",2002,205,10.4,131.2,3077,104.8,45.7,94.6,NA,95.3,NA,0.0146952848536535,0.00258664785062961,0.000224599390017187,2.92634444528225e-05,0.047002015855393,0.0737075402820065,NA,NA,1770.46618652,100,100,7649048809.101,NA,0.500437912173958,0.5752,NA,NA,17352.3028602,243166.8833959,0.00346468807933417,NA,NA,0.8422199945,0.1577800055,NA,NA,NA,NA,NA,NA
"373","Australia",2003,194,10.3,131,3104,109.6,46.9,90.8,NA,103,NA,0.0139306816674944,0.00243379697400683,0.000218926237841295,2.97859339939314e-05,0.0480081930364196,0.0754511401426413,NA,NA,2249.29077148,100,100,8718393674.6211,NA,0.498181260651902,0.583094928478543,NA,NA,17688.911977734,249454.46993224,0.00421445082046069,NA,NA,0.8434299888,0.1565700112,NA,NA,NA,NA,NA,NA
"374","Australia",2004,186,10.5,134,3052,101.5,46.8,100.5,99,101.1,93,0.0141044534465589,0.00265447814748272,0.000222808703045494,2.99875715351754e-05,0.0497687187500813,0.0757153859454344,NA,NA,2767.13696289,100,100,10579571404.268,NA,0.50258064516129,0.58425,NA,NA,17761.560590695,261374.06442865,0.00471616025439351,17.8,17,0.8446300069,0.1553699931,NA,NA,NA,NA,NA,NA
"375","Australia",2006,176,10.8,143.4,3156,104.6,46.4,97.5,NA,100.7,NA,0.0142515397775877,0.00265205212674954,8.93211406106588e-05,2.41898747013138e-05,0.0510120710814584,0.0796363266086152,NA,NA,3184.80761719,100,100,12251695887.468,NA,0.463540669856459,0.538222222222222,NA,NA,18269.144800451,257211.38362704,0.00466732210784683,NA,NA,0.8469999855,0.1530000145,NA,NA,NA,NA,NA,NA
"376","Australia",2007,170,10.8,143.9,3198,108.3,47.4,99.7,99,105.2,94,0.0142742806180951,0.00244380669837052,7.57508430815312e-05,2.27674915041823e-05,0.0519533484052304,0.0821984205709294,75.3,92.5,3799.73754883,100,100,13850505458.982,NA,0.454733570159858,0.544712765957447,24.6,36.7,18531.899894518,260424.712542,0.00421816921952881,16.9,13.4,0.8482200061,0.1517799939,NA,NA,NA,NA,NA,NA
"377","Australia",2008,170,10.8,141,3199,106.5,47,102.3,NA,101.6,NA,0.0140164868266073,0.00248746883133429,5.77893713224875e-05,2.12330441158499e-05,0.052552275215093,0.0803830387856506,NA,NA,4090.76196289,100,100,15329106576.765,NA,0.450103448275862,0.52212,NA,NA,18884.73740848,261870.77412989,0.00558180815962517,NA,NA,0.8494300021,0.1505699979,NA,NA,NA,NA,NA,NA
"378","Australia",2009,165,10.7,143.6,3205,103.3,45.9,97,NA,98.7,NA,0.0138677121224334,0.00253663706022605,4.66135033450251e-05,1.9109804706696e-05,0.0529207336954402,0.0804417987732741,NA,NA,3995.34008789,100,100,16072061767.72,NA,0.446086956521739,0.54378,NA,NA,19242.576039048,260704.10712549,0.00494872478230686,NA,NA,0.8506300106,0.1493699894,NA,NA,NA,NA,NA,NA
"379","Australia",2010,159,10.4,145.9,3213,103.8,46.1,97.8,NA,100,NA,0.0135422423498639,0.00251519080813622,3.68323275290496e-05,1.68758011549632e-05,0.0526657712798459,0.0780448378969373,NA,NA,4945.03808594,100,100,16312972836.131,NA,0.451227236737926,0.542761904761905,NA,NA,19540.963097492,262229.1234048,0.00548222625526195,15.3,12.6,0.8518199871,0.1481800129,NA,NA,NA,NA,7.21,100
"380","Australia",2011,157,10.2,148.6,3237,105.9,46.5,95.8,99,94.9,94,0.0137433772923107,0.00261201478935312,3.9171114999701e-05,1.5360724491096e-05,0.052499889625872,0.0744633924508777,82.6,93.3,5861.70263672,100,100,18566568316.1,NA,0.451570881226054,0.535727272727273,28.3,35,19929.455577663,264859.34262289,0.00619251965023492,NA,NA,0.8529999789,0.1470000211,NA,NA,NA,NA,6.16,100
"381","Australia",2012,150,10,152.4,3257,104.5,45.9,99.9,NA,91.5,NA,0.0137532116401153,0.00265454601002077,3.83362237747692e-05,1.49480890585308e-05,0.0528017363449393,0.0728600608162745,NA,NA,6025.34472656,100,100,19589654999.142,NA,0.440377632534495,0.527304347826087,NA,NA,20412.515568053,267182.68515674,0.00632966047930193,NA,NA,0.8540200097,0.1459799903,NA,NA,NA,NA,5.9,100
"382","Australia",2013,150,9.9,150.9,3276,106.3,46.1,102.8,NA,88.2,NA,0.0137040094799545,0.00250232539696985,2.49610635437765e-05,1.40626259422102e-05,0.0517274328459884,0.0711730467419481,NA,NA,5813.98535156,100,100,16674987349.474,NA,0.437860661505982,0.539635732870772,NA,NA,20774.536578772,269623.47577959,0.00587325396969847,13,11.3,0.8550200062,0.1449799938,NA,NA,NA,NA,5.92,100
"383","Australia",2014,151,9.7,155.6,3407,107.3,61.8,86.7,99,71.7,95,0.0133471085618602,0.00255774815978118,2.50306161450438e-05,1.37328036068549e-05,0.0512158028710274,0.0696575796734798,85.4,93.7,5607.91796875,100,100,14770588444.247,NA,0.436274276223086,0.534083333333333,27.9,35.5,21167.547179332,273497.51485113,0.00648169778549718,NA,NA,0.8560200115,0.1439799885,NA,NA,NA,NA,7.43,100
"384","Australia",2015,152,9.8,156.7,3393,109.6,60.5,90.4,NA,71.6,NA,0.0133943488186458,0.00248061120485906,2.22729530084425e-05,1.51029248493894e-05,0.0521968619426367,0.0693694777184667,NA,NA,4862.6015625,100,100,13253348214.286,NA,0.444451962110961,0.534934853420195,NA,NA,21301.074915364,278751.67660845,0.00662005585008879,NA,NA,0.8570100053,0.1429899947,NA,NA,NA,NA,7.62,100
"385","Australia",2016,146,9.5,157.6,3416,110.2,60,93.3,NA,78.2,NA,0.0133482761355275,0.00248093309689782,2.92412136213894e-05,1.52268194830487e-05,0.0534279058036771,0.0674615119305462,NA,NA,4993.68945313,100,100,14511010281.397,NA,0.473832499823906,0.539887640449438,NA,NA,21632.606525194,285559.35153195,0.00824445100246749,12.4,9.1,0.8579999915,0.1420000085,NA,NA,NA,NA,7.52,100
"386","Australia",2017,144,9.5,157.6,3406,105.4,59.3,93.7,99.2,74.3,94.8,0.0135677695845825,0.00270410568355256,2.63423652044586e-05,1.49969708867112e-05,0.0538997321899839,0.0670221188972468,84.1,93,5340.36474609,100,100,16813427240.846,NA,0.474334470989761,0.549328063241107,30.4,34.8,22094.211143714,290380.31369097,0.0077527102113619,NA,NA,0.8590400075,0.1409599925,NA,NA,NA,NA,7.31,100
"387","Australia",2018,139,NA,157.9,3391,105.9,57.7,90.5,NA,70.8,NA,0.0136649993109742,0.00255148439551639,3.06815374895021e-05,1.88851563048458e-05,0.0539961816271929,0.0685415954456697,NA,NA,5364.54296875,100,100,19569006013.499,NA,0.472008925641531,0.540751879699248,NA,NA,22533.368789974,291367.95883903,0.0215783370298049,NA,NA,0.8601200159,0.1398799841,NA,NA,NA,NA,7.36,100
"388","Colombia",2000,406,4.5,73.2,2779,63.4,62.8,39.4,NA,118.4,NA,0.0306146967102298,0.0177489481748535,NA,2.54168544389365e-05,0.051471415953132,0.187708012618297,NA,NA,132.87971497,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0683578188373141,NA,NA,0.7395699946,0.2604300054,NA,NA,NA,NA,NA,NA
"389","Colombia",2001,399,4.3,73,2815,63.7,64,34.5,NA,120.6,NA,0.0315292519152772,0.0177044019828752,NA,3.45371789094187e-05,0.0493411050022533,0.169437570076611,NA,NA,136.61053467,59.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0770752591257323,NA,NA,0.7437900121,0.2562099879,NA,NA,NA,NA,NA,NA
"390","Colombia",2002,389,4.3,73.2,2782,63.4,62.7,34.8,NA,122.3,NA,0.0319934655250113,0.0182945452906715,NA,4.37196935556557e-05,0.0486713339342046,0.169587498873366,NA,NA,130.42552185,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0757305092383957,NA,NA,0.7479699936,0.2520300064,NA,NA,NA,NA,NA,NA
"391","Colombia",2003,369,4.1,72.7,2798,63.1,63.2,38.2,NA,119.9,NA,0.0334572365930599,0.0187213321315908,NA,5.30680486705723e-05,0.0503090779630464,0.183417241099594,NA,NA,128.00614929,65.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08001081568274,NA,NA,0.7521100007,0.2478899993,NA,NA,NA,NA,NA,NA
"392","Colombia",2004,354,4.1,71.8,2778,61.8,63.5,36.5,NA,122.2,NA,0.0346166732762506,0.0196193366381253,NA,6.50671473636773e-05,0.0512093213159081,0.185657989184317,NA,NA,157.57557678,73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0951004957187923,NA,NA,0.7562000081,0.2437999919,NA,NA,NA,NA,NA,NA
"393","Colombia",2005,325,4.3,73.6,2733,62.2,61.7,37.1,NA,120.9,NA,0.0354234006309148,0.0202056845425867,NA,7.47183415953132e-05,0.0542039278954484,0.180070085624155,NA,NA,207.15899658,82.6,NA,NA,NA,NA,NA,13.8,32.3,NA,NA,0.106246958089229,NA,NA,0.7602399996,0.2397600004,NA,NA,NA,NA,NA,NA
"394","Colombia",2006,327,4.4,75.6,2770,63.8,60.8,32.8,NA,134.8,NA,0.0360612753492564,0.0202629977467328,NA,8.08823794502028e-05,0.0610279324019829,0.185254678684092,NA,NA,237.01751709,86.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0886246056782334,NA,NA,0.7642300099,0.2357699901,NA,NA,NA,NA,NA,NA
"395","Colombia",2007,311,4.5,75.9,2804,64.1,61.1,34.8,NA,133.8,NA,0.0368001694456963,0.0208995304191077,NA,8.51744028841821e-05,0.0606925434880577,0.191901331230284,NA,NA,305.99179077,90.5,NA,NA,NA,0.561723829384115,0.921844766470952,NA,NA,NA,NA,0.0743028391167192,NA,NA,0.768159995,0.231840005,NA,NA,NA,NA,NA,NA
"396","Colombia",2008,306,4.4,77.2,2807,64.8,60.9,37.8,NA,132.7,NA,0.0375415295178008,0.02035842091032,NA,8.71563767462821e-05,0.0587112555205047,0.184576726453357,NA,NA,374.42697144,90.3,NA,NA,NA,0.56339048284932,0.895681707908782,NA,NA,NA,NA,0.0437485353762956,17.1,NA,0.7720400094,0.2279599906,NA,NA,NA,NA,NA,NA
"397","Colombia",2009,292,4.2,74.3,2708,61.5,59.8,39.1,NA,122.7,NA,0.0387760721045516,0.0201898602974313,NA,9.59585398828301e-05,0.063941287066246,0.1848257908968,NA,NA,379.69586182,91,NA,NA,NA,0.585731504408831,0.903454545454545,NA,NA,NA,NA,0.0463587201442091,NA,NA,0.7758699911,0.2241300089,NA,NA,NA,NA,NA,NA
"398","Colombia",2010,281,4.2,78,2665,61.5,54.6,38.5,NA,129.8,NA,0.0396013321315908,0.0215099846777828,NA,9.55385308697611e-05,0.0626300333483551,0.186646666967102,NA,NA,448.08776855,93.6,NA,NA,NA,0.555939140981046,0.877591593297358,16.5,34.6,NA,NA,0.0438197386210004,NA,NA,0.7796399989,0.2203600011,NA,NA,NA,NA,NA,NA
"399","Colombia",2011,262,4.3,78.7,2696,62.5,55.1,38.5,NA,123.1,NA,0.0397827300585849,0.0198775763857593,NA,0.000107016674177557,0.0600760009013069,0.186815839567373,NA,NA,497.38070679,96.4,NA,NA,NA,0.561713720953379,0.892666666666667,NA,NA,NA,NA,0.0484876070301938,NA,NA,0.783350003,0.216649997,NA,NA,NA,NA,NA,NA
"400","Colombia",2012,261,4.4,80.5,2752,64.2,56.7,41,NA,131.7,NA,0.0397926849932402,0.0212384272194682,NA,0.000106671473636773,0.0638620594862551,0.190675638575935,NA,NA,543.07000732,96.4,NA,NA,NA,0.573619766320429,0.878604651162791,NA,NA,NA,NA,0.0439188823794502,NA,NA,0.787009996,0.212990004,NA,NA,NA,NA,NA,NA
"401","Colombia",2013,253,4.3,82.2,2804,64.4,58.4,42.3,NA,145.5,NA,0.0401453952230735,0.0202035872014421,NA,0.000133375394321767,0.0714075872014421,0.188122828301036,NA,NA,576.70123291,96,NA,NA,NA,0.560537033460912,0.867549668874172,NA,NA,NA,NA,0.0491780081117621,13,NA,0.7906100015,0.2093899985,NA,NA,NA,NA,NA,NA
"402","Colombia",2014,245,4.2,86.5,2922,68.5,59.9,43.9,NA,163.1,NA,0.0406679621451104,0.0205741388012618,NA,0.000141180712032447,0.0726627147363677,0.193163233889139,NA,NA,583.05889893,96.6,NA,NA,NA,0.544539958127967,0.85754060324826,NA,NA,NA,NA,0.0664659756647138,NA,NA,0.794150006,0.205849994,NA,NA,NA,NA,NA,NA
"403","Colombia",2015,244,4.2,87.1,2973,70.5,59.8,42,80.3,180.2,75.9,NA,NA,NA,NA,NA,NA,NA,NA,464.63497925,97.6,NA,NA,NA,0.567953262198102,0.859133333333333,18.7,37.8,NA,NA,0.0303641279855791,NA,NA,0.7976400037,0.2023599963,NA,NA,NA,NA,NA,NA
"404","Colombia",2016,245,4.5,88,3039,70.9,68.7,48.7,NA,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.13824463,95.7,NA,NA,NA,0.573137546107386,0.8618175,NA,NA,NA,NA,0.029195132942767,NA,NA,0.8010799906,0.1989200094,NA,NA,NA,NA,NA,NA
"405","Colombia",2017,237,4.2,92.3,3109,72.3,73.7,45.1,NA,172.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.64459229,94.9,NA,NA,NA,0.580977122250492,0.8852604,NA,NA,NA,NA,0.0339774673276251,NA,NA,0.8044599979,0.1955400021,NA,NA,NA,NA,NA,NA
"406","Sweden",2000,215,6.2,123,3099,101.9,47,73.5,NA,98.7,NA,0.0167830006628858,0.0131079816356092,0.000922962853845965,0.000291615722668238,0.134319812918907,0.0641577127986055,NA,NA,2173.19384766,100,100,2164765119.4778,2391207127.4825,NA,NA,NA,NA,9618,103655,NA,18.9,15.7,0.8402599652,0.1597400348,NA,NA,NA,NA,NA,99
"407","Sweden",2001,211,6.5,124.6,3124,103.9,44.8,75.6,NA,101.3,NA,0.0166059438756721,0.0128112666028332,0.000905676266234563,0.000301428887088458,0.136597797746188,0.0641841914021262,NA,NA,2155.85424805,100,100,2371960633.6123,2672428640.3843,NA,NA,NA,NA,9630,104834,NA,18.9,16.2,0.8407100527,0.1592899473,NA,NA,NA,NA,NA,NA
"408","Sweden",2002,208,6.9,125,3133,107.7,42.1,76.9,NA,108.9,NA,0.0160015099064595,0.0125172669465518,0.00100055731506715,0.000293633841545751,0.138977668115195,0.0669157030271783,NA,NA,2459.09838867,100,100,2852201810.2694,3054116364.0685,NA,NA,NA,NA,9721,106623,NA,17.5,14.5,0.8413300096,0.1586699904,NA,NA,NA,NA,NA,NA
"409","Sweden",2003,202,6.9,123.6,3124,108.2,41.9,78.6,NA,115,NA,0.0154871547469986,0.0124306596940905,0.000993999656281456,0.00020900297071027,0.140404979008618,0.0742596449878471,NA,NA,3110.19970703,100,100,2897006086.2897,3043419579.0576,NA,NA,NA,NA,9762,107322,NA,17.2,13.1,0.8419599454,0.1580400546,NA,NA,NA,NA,NA,NA
"410","Sweden",2004,198,6.5,125.2,3147,108.3,41.3,84.1,63.7,113.9,65.4,0.0155516879035624,0.0124503866833616,0.000984621050305664,0.000232474036974295,0.138717878274533,0.0888527190591932,NA,NA,3488.17285156,100,100,3464620817.6082,3006700665.4793,NA,NA,NA,NA,9717,108360,NA,15.9,12.5,0.8425799611,0.1574200389,10205.702,NA,NA,NA,NA,NA
"411","Sweden",2005,190,6.5,124.3,3122,108,41.9,84.2,64.7,109.7,64,0.0150850727946773,0.0121914733249859,0.000997549777810513,0.000372175983894331,0.13229337850777,0.0842789987969851,67.4,84.7,3547.63330078,100,100,3472903025.9058,2786909933.431,NA,NA,NA,NA,9727,107983,NA,15.7,10.3,0.8431900205,0.1568099795,NA,NA,NA,NA,14,100
"412","Sweden",2006,183,6.8,122,3091,107.7,41.2,88.8,65.1,111.6,65,0.0148060813630895,0.012051199332204,0.000962809653580811,0.000276538754265793,0.131847091895608,0.059366192826103,69.3,84.2,3765.39746094,100,100,3349670053.3456,2793763886.1579,NA,NA,NA,NA,9814,108137,NA,15.2,12,0.8442999591,0.1557000409,10440.996,NA,NA,NA,NA,NA
"413","Sweden",2007,178,7,121.9,3089,107.1,41.6,86.1,65.7,117.4,64.8,0.0141646289067295,0.0116543394466131,0.000982332866858167,0.000337281186320002,0.13004883503965,0.0732298396798507,70.8,86.6,4310.32666016,100,100,3392720240.2725,2671647662.416,NA,NA,NA,NA,9932,110239,NA,13.8,12.7,0.8458799933,0.1541200067,NA,NA,NA,NA,NA,NA
"414","Sweden",2008,177,7,125.6,3128,108.9,40.7,88.8,66.5,134.1,65.2,0.0134953499791314,0.0118490952836906,0.000859873315165353,0.000178863764700106,0.12493392993052,0.0645756671822445,66.6,88.2,4627.56396484,100,100,3669782007.2907,2877817210.279,NA,NA,NA,NA,9692,109468,NA,14.6,12.6,0.8474600464,0.1525399536,9329.644,NA,NA,NA,NA,NA
"415","Sweden",2009,170,7.3,127.3,3126,107.7,40.5,91.8,66.9,117.7,64.2,0.0131143011465469,0.011433433993764,0.000119518303012448,0.000171888733397167,0.116010412216739,0.0542266651935872,68.2,89.8,4136.17333984,100,100,3965387802.6637,3017801135.5591,NA,NA,NA,NA,9763,108897,NA,14,14.3,0.8490199779,0.1509800221,NA,NA,NA,NA,NA,NA
"416","Sweden",2010,162,7.4,130,3151,108.5,38.7,88.2,65.9,119.3,63.3,0.0128121308094572,0.0118521887505831,0.000461049323611009,0.000155792885026147,0.130432233433994,0.0638311089833297,67.6,87.7,4416.14550781,100,100,3719359676.4399,2843922321.1986,NA,NA,NA,NA,9922,108013,NA,13.6,12.4,0.8505600159,0.1494399841,12528.775,NA,NA,NA,14,100
"417","Sweden",2011,156,7.3,132.1,3157,106.8,40.2,93.9,66.8,116.9,61.6,0.012433352974393,0.0111282855810071,0.000528049888291473,0.000136110088139255,0.12093311973681,0.052864226265007,68.6,88.5,6351.21679688,100,100,3583421007.8972,2834120042.6418,NA,NA,NA,NA,10262,109032,0.00593101323316393,13.1,12.3,0.8529699775,0.1470300225,NA,NA,NA,NA,14,100
"418","Sweden",2012,154,7.2,134.5,3170,105.3,40.2,98.2,68.9,117.7,61.9,0.0119990400432103,0.0110371363335052,0.000193162456114507,0.000130443642434509,0.114835999607179,0.0442776484741352,71.6,88.6,6254.44238281,100,100,3653967880.2679,3063364739.8456,NA,NA,NA,NA,10101,108378,0.00584513024477671,12.8,12.5,0.856199998,0.143800002,16379.178,NA,NA,NA,13,100
"419","Sweden",2013,155,7.3,130.2,3179,107.7,42.1,94.4,69.6,125,60.6,0.0117969089882399,0.0111412609560286,0.000125761704843976,0.000103257960766983,0.110986707912892,0.0453837249269598,69.6,88.7,6696.87207031,100,100,3224472682.9753,2896347075.9584,NA,NA,NA,NA,10316,108252,0.00969945741572758,10.7,11.2,0.8593600315,0.1406399685,NA,NA,NA,NA,13,100
"420","Sweden",2014,149,7.2,135,3198,108.1,50.6,88.9,66.9,65.8,61.1,0.0114591171343694,0.0112910289460116,0.000201379784439371,0.00011263902187523,0.106395482556284,0.0415485404237559,70.4,88.7,6605.91162109,100,100,3297851803.2247,2841228836.2829,NA,NA,NA,NA,10290,110374,0.00612183840318185,11.9,11.5,0.8624700009,0.1375299991,17233.481,NA,NA,NA,13,100
"421","Sweden",2015,152,7.1,136.5,3182,107.9,48,89.7,66.4,66,60.4,0.0111766418698289,0.0113769733127102,8.62512582553829e-05,0.000130455918096781,0.107050160811176,0.0469450271292136,67.5,87.6,5598.68164063,100,100,3491464001.2828,3045058527.9812,NA,NA,NA,NA,10439,111953,0.00569904004321033,11.2,9.1,0.8655299532,0.1344700468,NA,NA,NA,NA,13,100
"422","Sweden",2016,144,7.2,138,3192,106.7,48.1,89.9,67.5,66.7,58.6,0.0109693059340551,0.0113306670594879,7.65436645307014e-05,0.000141079276226952,0.106213962338268,0.034723390046893,63.6,86.1,5680.72558594,100,100,3578757313.6762,3208055680.8771,NA,NA,NA,NA,10507,93736,0.00480169649652599,10.9,7.9,0.8685200217,0.1314799783,14398.709,NA,NA,NA,13,100
"423","Sweden",2017,142,7,135,3196,106.9,48.1,86.1,NA,63.6,NA,0.0108831798875549,0.011790469175812,8.98038349168938e-05,0.000112472072868331,0.104573243966512,0.0392813360830817,67.1,87,5837.77050781,100,100,3859048145.5611,3374013769.2542,NA,NA,NA,NA,10647,95441,0.00505718740026024,10.4,10.7,0.8714599504,0.1285400496,NA,NA,NA,NA,13,100
"424","Sweden",2018,140,7.2,133.8,3184,105.6,49,83.2,67.7,59.5,58.3,0.0106720581375365,0.0112818614814269,0.000151899044953475,8.09776337433404e-05,0.103349802361837,0.0413951044658859,64.4,85.6,6005.06591797,100,100,4000003994.0467,3600907625.6393,NA,NA,NA,NA,10730,96344,0.00459281628243844,10.1,8.6,0.8743099654,0.1256900346,13905.696,NA,NA,NA,NA,NA
"425","Turkey",2009,236,1.5,112.5,3621,100.7,32.3,235.3,NA,127.3,NA,0.0644724010238686,0.0369950807530891,0.0003368605693645,2.76691397164871e-05,0.409754866624222,0.419775842937515,56.3,73.3,500.1930542,94,94,4637250604.0726,4241523648.9632,0.377552655601078,0.712670447128547,NA,NA,NA,NA,0.0489196107220353,NA,NA,0.702410003,0.297589997,NA,NA,3505.2,982.2,NA,NA
"426","Turkey",2010,233,1.5,113.8,3650,103.5,33,227,69.4,120.8,57.1,0.0667239946467783,0.0387572456894872,0.0005999558229279,8.50824422124917e-05,0.408482040720866,0.423221012694412,59,72.8,539.32714844,96.2,96.2,6649832690.9424,5502852071.4353,0.38507758643348,0.697741961172538,NA,NA,NA,NA,0.0500945636214805,25.4,16.4,0.7082499988,0.2917500012,878.519,NA,3776,1039.2,47.9,52.1
